"序号","网站标识码","网站名称","首页网址","网站主管单位","网站状态"
"1","bm34000001","中华人民共和国应急管理部","http://www.mem.gov.cn/","中华人民共和国应急管理部","正常"
"2","bm37000011","中国森林草原防灭火网","http://slcyfh.mem.gov.cn/","应急管理部办公厅","正常"
