"序号","网站标识码","网站名称","首页网址","网站主管单位","网站状态"
"1","bm49000001","中国社会科学院官网","www.cass.cn","中国社会科学院","正常"
"2","bm49000002","中国地方志","http://www.difangzhi.cn/","中国地方志指导小组办公室","正常"
