"序号","网站标识码","网站名称","首页网址","网站主管单位","网站状态"
"1","bm09000025","天津出入境边防检查总站","http://tianjin.nia.gov.cn","天津出入境边防检查总站","正常"
"2","bm86000001","国家移民管理局","https://www.nia.gov.cn/","国家移民管理局","正常"
