"序号","网站标识码","网站名称","首页网址","网站主管单位","网站状态"
"1","bm13000002","司法部网站","http://www.moj.gov.cn","司法部办公厅","正常"
"2","bm13000003","中国法律服务网","http://www.12348.gov.cn","中华人民共和国司法部办公厅","正常"
